name,Region,Zone
GEN_422005_KOTAGDEM_220_10,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_2,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_3,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_4,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_5,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_6,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_7,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_8,ANDHRA PRADESH & TELANGANA,SR
GEN_422005_KOTAGDEM_220_9,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_1,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_2,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_3,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_4,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_5,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_6,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_7,ANDHRA PRADESH & TELANGANA,SR
GEN_422008_NAGRJGAR_220_8,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_1,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_2,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_3,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_4,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_5,ANDHRA PRADESH & TELANGANA,SR
GEN_422050_UPR-JRL_220_6,ANDHRA PRADESH & TELANGANA,SR
GEN_422059_NBEIL_220_1,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_1,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_2,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_3,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_4,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_5,ANDHRA PRADESH & TELANGANA,SR
GEN_422061_LWR-JRL_220_6,ANDHRA PRADESH & TELANGANA,SR
GEN_422062_ORIENTCEM_220_1,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_1,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_2,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_3,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_4,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_5,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_6,ANDHRA PRADESH & TELANGANA,SR
GEN_424002_RGM-NTPC_400_7,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_1,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_2,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_3,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_4,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_5,ANDHRA PRADESH & TELANGANA,SR
GEN_424005_SRLMLB_400_6,ANDHRA PRADESH & TELANGANA,SR
GEN_424009_KKTYATPS_400_1,ANDHRA PRADESH & TELANGANA,SR
GEN_424012_KTPS_400_1,ANDHRA PRADESH & TELANGANA,SR
GEN_431068_BPCL_110_1,KARNATAKA,SR
GEN_431084_CORESUG_110_1,KARNATAKA,SR
GEN_431107_GEMSUG_110_1,KARNATAKA,SR
GEN_431113_GMRSUG_110_1,KARNATAKA,SR
GEN_431162_INDSUG_110_1,KARNATAKA,SR
GEN_431164_JMKHNSUG_110_1,KARNATAKA,SR
GEN_431165_JANAKI_110_1,KARNATAKA,SR
GEN_431170_JOGMUSS_110_1,KARNATAKA,SR
GEN_431172_KSUGARS_110_1,KARNATAKA,SR
GEN_431213_KOGANTI_110_1,KARNATAKA,SR
GEN_431214_KONAJE_110_1,KARNATAKA,SR
GEN_431234_LDPH_110_1,KARNATAKA,SR
GEN_431234_LDPH_110_2,KARNATAKA,SR
GEN_431245_MALIPURA_110_1,KARNATAKA,SR
GEN_431263_MGHE_110_1,KARNATAKA,SR
GEN_431263_MGHE_110_2,KARNATAKA,SR
GEN_431263_MGHE_110_3,KARNATAKA,SR
GEN_431263_MGHE_110_4,KARNATAKA,SR
GEN_431263_MGHE_110_5,KARNATAKA,SR
GEN_431263_MGHE_110_6,KARNATAKA,SR
GEN_431263_MGHE_110_7,KARNATAKA,SR
GEN_431263_MGHE_110_8,KARNATAKA,SR
GEN_431264_MGSSK_110_1,KARNATAKA,SR
GEN_431285_MNRBDPH_110_1,KARNATAKA,SR
GEN_431285_MNRBDPH_110_2,KARNATAKA,SR
GEN_431285_MNRBDPH_110_3,KARNATAKA,SR
GEN_431288_NNDISUG_110_1,KARNATAKA,SR
GEN_431303_NPC_110_1,KARNATAKA,SR
GEN_431304_NCLSUGR_110_1,KARNATAKA,SR
GEN_431305_NSSK_110_1,KARNATAKA,SR
GEN_431312_RAJA-CEM_110_1,KARNATAKA,SR
GEN_431323_RNKASUGR_110_1,KARNATAKA,SR
GEN_431324_RNKSUGR2_110_1,KARNATAKA,SR
GEN_431326_ROYALSEMA_110_1,KARNATAKA,SR
GEN_431326_ROYALSEMA_110_2,KARNATAKA,SR
GEN_431326_ROYALSEMA_110_3,KARNATAKA,SR
GEN_431327_SDSHVSUG_110_1,KARNATAKA,SR
GEN_431349_SHTHVANA_110_1,KARNATAKA,SR
GEN_431366_SOHAM_110_1,KARNATAKA,SR
GEN_431367_SOLARIS_110_1,KARNATAKA,SR
GEN_431373_STRMETLC_110_1,KARNATAKA,SR
GEN_431374_SGNANSWR_110_1,KARNATAKA,SR
GEN_431375_SUPA_110_1,KARNATAKA,SR
GEN_431375_SUPA_110_2,KARNATAKA,SR
GEN_431376_SURANIND_110_1,KARNATAKA,SR
GEN_431397_UGARSUGR_110_1,KARNATAKA,SR
GEN_431397_UGARSUGR_110_2,KARNATAKA,SR
GEN_431403_VASCEM_110_1,KARNATAKA,SR
GEN_431408_VSPL_110_1,KARNATAKA,SR
GEN_431440_DOODGNGA_110_1,KARNATAKA,SR
GEN_431442_GDPH_110_1,KARNATAKA,SR
GEN_431442_GDPH_110_2,KARNATAKA,SR
GEN_431450_HEERSUGR_110_1,KARNATAKA,SR
GEN_431456_ICPL_110_1,KARNATAKA,SR
GEN_431483_NRNSUGRS_110_1,KARNATAKA,SR
GEN_431497_SHVSKTH_110_1,KARNATAKA,SR
GEN_431514_VENKTSUGR_110_1,KARNATAKA,SR
GEN_431519_NSLSUGAR_110_1,KARNATAKA,SR
GEN_431535_MANIDAM_110_1,KARNATAKA,SR
GEN_431535_MANIDAM_110_2,KARNATAKA,SR
GEN_431541_KNNL_110_1,KARNATAKA,SR
GEN_431551_TATA_110_1,KARNATAKA,SR
GEN_431551_TATA_110_2,KARNATAKA,SR
GEN_431551_TATA_110_3,KARNATAKA,SR
GEN_431551_TATA_110_4,KARNATAKA,SR
GEN_431551_TATA_110_5,KARNATAKA,SR
GEN_431554_PRBLGSWR_110_1,KARNATAKA,SR
GEN_431556_VSWNTSGR_110_1,KARNATAKA,SR
GEN_431562_SNDRPWR_110_1,KARNATAKA,SR
GEN_432007_ALMATTI_220_1,KARNATAKA,SR
GEN_432007_ALMATTI_220_2,KARNATAKA,SR
GEN_432007_ALMATTI_220_3,KARNATAKA,SR
GEN_432007_ALMATTI_220_4,KARNATAKA,SR
GEN_432007_ALMATTI_220_5,KARNATAKA,SR
GEN_432007_ALMATTI_220_6,KARNATAKA,SR
GEN_432017_BMMISPAT_220_1,KARNATAKA,SR
GEN_432042_JINDAL2_220_1,KARNATAKA,SR
GEN_432042_JINDAL2_220_2,KARNATAKA,SR
GEN_432043_KADRA_220_1,KARNATAKA,SR
GEN_432043_KADRA_220_2,KARNATAKA,SR
GEN_432043_KADRA_220_3,KARNATAKA,SR
GEN_432049_KODSALLI_220_1,KARNATAKA,SR
GEN_432049_KODSALLI_220_2,KARNATAKA,SR
GEN_432049_KODSALLI_220_3,KARNATAKA,SR
GEN_432062_NAGJARI_220_1,KARNATAKA,SR
GEN_432062_NAGJARI_220_2,KARNATAKA,SR
GEN_432062_NAGJARI_220_3,KARNATAKA,SR
GEN_432062_NAGJARI_220_4,KARNATAKA,SR
GEN_432062_NAGJARI_220_5,KARNATAKA,SR
GEN_432062_NAGJARI_220_6,KARNATAKA,SR
GEN_432071_RTPS_220_1,KARNATAKA,SR
GEN_432071_RTPS_220_2,KARNATAKA,SR
GEN_432071_RTPS_220_3,KARNATAKA,SR
GEN_432081_SVG_220_1,KARNATAKA,SR
GEN_432081_SVG_220_10,KARNATAKA,SR
GEN_432081_SVG_220_2,KARNATAKA,SR
GEN_432081_SVG_220_3,KARNATAKA,SR
GEN_432081_SVG_220_4,KARNATAKA,SR
GEN_432081_SVG_220_5,KARNATAKA,SR
GEN_432081_SVG_220_6,KARNATAKA,SR
GEN_432081_SVG_220_7,KARNATAKA,SR
GEN_432081_SVG_220_8,KARNATAKA,SR
GEN_432081_SVG_220_9,KARNATAKA,SR
GEN_432082_SVTR_220_1,KARNATAKA,SR
GEN_432082_SVTR_220_2,KARNATAKA,SR
GEN_432082_SVTR_220_3,KARNATAKA,SR
GEN_432082_SVTR_220_4,KARNATAKA,SR
GEN_432090_VARAHI_220_1,KARNATAKA,SR
GEN_432090_VARAHI_220_2,KARNATAKA,SR
GEN_432090_VARAHI_220_3,KARNATAKA,SR
GEN_432090_VARAHI_220_4,KARNATAKA,SR
GEN_432107_KAIGA_220_1,KARNATAKA,SR
GEN_432107_KAIGA_220_2,KARNATAKA,SR
GEN_432125_SIVA_220_1,KARNATAKA,SR
GEN_432126_YLNKA_220_1,KARNATAKA,SR
GEN_432131_SIMSHA_220_2,KARNATAKA,SR
GEN_434006_RCHR-TPS_400_4,KARNATAKA,SR
GEN_434006_RCHR-TPS_400_5,KARNATAKA,SR
GEN_434006_RCHR-TPS_400_6,KARNATAKA,SR
GEN_434006_RCHR-TPS_400_7,KARNATAKA,SR
GEN_434006_RCHR-TPS_400_8,KARNATAKA,SR
GEN_434011_BTPS_400_1,KARNATAKA,SR
GEN_434011_BTPS_400_2,KARNATAKA,SR
GEN_434014_JINDAL_400_1,KARNATAKA,SR
GEN_434014_JINDAL_400_2,KARNATAKA,SR
GEN_434014_JINDAL_400_3,KARNATAKA,SR
GEN_434014_JINDAL_400_4,KARNATAKA,SR
GEN_434015_KAIGA_400_3,KARNATAKA,SR
GEN_434015_KAIGA_400_4,KARNATAKA,SR
GEN_434021_UPCL_400_1,KARNATAKA,SR
GEN_434021_UPCL_400_2,KARNATAKA,SR
GEN_441025_MALCO1_110_1,TAMIL NADU,SR
GEN_441057_LNCO_TAJ_110_1,TAMIL NADU,SR
GEN_441057_LNCO_TAJ_110_2,TAMIL NADU,SR
GEN_441058_ALIYAR1_110_1,TAMIL NADU,SR
GEN_441059_PINR_EL1_110_1,TAMIL NADU,SR
GEN_441060_PINR_EL2_110_1,TAMIL NADU,SR
GEN_441061_ARORAN1_110_1,TAMIL NADU,SR
GEN_441062_ARUNAC1_110_1,TAMIL NADU,SR
GEN_441063_AURO1_110_1,TAMIL NADU,SR
GEN_441064_AURBIN1_110_1,TAMIL NADU,SR
GEN_441065_BANARA1_110_1,TAMIL NADU,SR
GEN_441066_BKB1_110_1,TAMIL NADU,SR
GEN_441066_BKB1_110_2,TAMIL NADU,SR
GEN_441067_BSMHP1_110_1,TAMIL NADU,SR
GEN_441067_BSMHP1_110_2,TAMIL NADU,SR
GEN_441067_BSMHP1_110_3,TAMIL NADU,SR
GEN_441067_BSMHP1_110_4,TAMIL NADU,SR
GEN_441068_CHETCE1_110_1,TAMIL NADU,SR
GEN_441069_CHETNADG_110_1,TAMIL NADU,SR
GEN_441070_COROMN1_110_1,TAMIL NADU,SR
GEN_441071_DANALKM1_110_1,TAMIL NADU,SR
GEN_441072_DHARAN1_110_1,TAMIL NADU,SR
GEN_441073_EIDPAR1_110_1,TAMIL NADU,SR
GEN_441074_EIDPUDK_110_1,TAMIL NADU,SR
GEN_441075_EIDPUGL_110_1,TAMIL NADU,SR
GEN_441076_EMPEE1_110_1,TAMIL NADU,SR
GEN_441077_EMPESUG1_110_1,TAMIL NADU,SR
GEN_441078_HITECH1_110_1,TAMIL NADU,SR
GEN_441079_INDBAR1_110_1,TAMIL NADU,SR
GEN_441080_INDCEME1_110_1,TAMIL NADU,SR
GEN_441081_KKGTP_110_1,TAMIL NADU,SR
GEN_441081_KKGTP_110_2,TAMIL NADU,SR
GEN_441082_KODYR1_110_1,TAMIL NADU,SR
GEN_441083_KODYR21_110_2,TAMIL NADU,SR
GEN_441084_KOTHAR1_110_1,TAMIL NADU,SR
GEN_441085_KOTHAR21_110_2,TAMIL NADU,SR
GEN_441086_KUNDA1_110_1,TAMIL NADU,SR
GEN_441086_KUNDA1_110_2,TAMIL NADU,SR
GEN_441086_KUNDA1_110_3,TAMIL NADU,SR
GEN_441087_KUNDA21_110_1,TAMIL NADU,SR
GEN_441087_KUNDA21_110_2,TAMIL NADU,SR
GEN_441087_KUNDA21_110_3,TAMIL NADU,SR
GEN_441087_KUNDA21_110_4,TAMIL NADU,SR
GEN_441087_KUNDA21_110_5,TAMIL NADU,SR
GEN_441088_KUND51_110_1,TAMIL NADU,SR
GEN_441088_KUND51_110_2,TAMIL NADU,SR
GEN_441089_LBRCAN1_110_1,TAMIL NADU,SR
GEN_441089_LBRCAN1_110_2,TAMIL NADU,SR
GEN_441090_LOMPH11_110_1,TAMIL NADU,SR
GEN_441090_LOMPH11_110_2,TAMIL NADU,SR
GEN_441091_LOMPH21_110_1,TAMIL NADU,SR
GEN_441091_LOMPH21_110_2,TAMIL NADU,SR
GEN_441092_LOMPH31_110_1,TAMIL NADU,SR
GEN_441092_LOMPH31_110_2,TAMIL NADU,SR
GEN_441093_LOMPH41_110_1,TAMIL NADU,SR
GEN_441093_LOMPH41_110_2,TAMIL NADU,SR
GEN_441094_MCL1_110_1,TAMIL NADU,SR
GEN_441095_METRD1_110_1,TAMIL NADU,SR
GEN_441095_METRD1_110_2,TAMIL NADU,SR
GEN_441095_METRD1_110_3,TAMIL NADU,SR
GEN_441095_METRD1_110_4,TAMIL NADU,SR
GEN_441096_MOYAR1_110_1,TAMIL NADU,SR
GEN_441096_MOYAR1_110_2,TAMIL NADU,SR
GEN_441096_MOYAR1_110_3,TAMIL NADU,SR
GEN_441097_NLCTS11_110_1,TAMIL NADU,SR
GEN_441097_NLCTS11_110_2,TAMIL NADU,SR
GEN_441097_NLCTS11_110_3,TAMIL NADU,SR
GEN_441097_NLCTS11_110_4,TAMIL NADU,SR
GEN_441097_NLCTS11_110_5,TAMIL NADU,SR
GEN_441097_NLCTS11_110_6,TAMIL NADU,SR
GEN_441098_OPG1_110_1,TAMIL NADU,SR
GEN_441099_PPNSM1_110_1,TAMIL NADU,SR
GEN_441099_PPNSM1_110_2,TAMIL NADU,SR
GEN_441099_PPNSM1_110_3,TAMIL NADU,SR
GEN_441099_PPNSM1_110_4,TAMIL NADU,SR
GEN_441100_PARSON1_110_1,TAMIL NADU,SR
GEN_441101_PERYR1_110_1,TAMIL NADU,SR
GEN_441101_PERYR1_110_2,TAMIL NADU,SR
GEN_441101_PERYR1_110_3,TAMIL NADU,SR
GEN_441101_PERYR1_110_4,TAMIL NADU,SR
GEN_441102_PRATHYU1_110_1,TAMIL NADU,SR
GEN_441103_PYKR1_110_1,TAMIL NADU,SR
GEN_441103_PYKR1_110_2,TAMIL NADU,SR
GEN_441103_PYKR1_110_3,TAMIL NADU,SR
GEN_441103_PYKR1_110_4,TAMIL NADU,SR
GEN_441103_PYKR1_110_5,TAMIL NADU,SR
GEN_441103_PYKR1_110_6,TAMIL NADU,SR
GEN_441103_PYKR1_110_7,TAMIL NADU,SR
GEN_441104_RAJSRE11_110_1,TAMIL NADU,SR
GEN_441105_RAJSRE21_110_1,TAMIL NADU,SR
GEN_441106_SAHELI1_110_1,TAMIL NADU,SR
GEN_441107_SAKTHI11_110_1,TAMIL NADU,SR
GEN_441108_SAKTHI21_110_1,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_1,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_2,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_3,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_4,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_5,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_6,TAMIL NADU,SR
GEN_441109_SAMLPATI_110_7,TAMIL NADU,SR
GEN_441110_MPCL_110_1,TAMIL NADU,SR
GEN_441110_MPCL_110_2,TAMIL NADU,SR
GEN_441110_MPCL_110_3,TAMIL NADU,SR
GEN_441110_MPCL_110_4,TAMIL NADU,SR
GEN_441110_MPCL_110_5,TAMIL NADU,SR
GEN_441110_MPCL_110_6,TAMIL NADU,SR
GEN_441110_MPCL_110_7,TAMIL NADU,SR
GEN_441111_SERVALR1_110_1,TAMIL NADU,SR
GEN_441112_SHARKA1_110_1,TAMIL NADU,SR
GEN_441113_SHOYAR11_110_1,TAMIL NADU,SR
GEN_441113_SHOYAR11_110_2,TAMIL NADU,SR
GEN_441114_SHOYAR21_110_1,TAMIL NADU,SR
GEN_441115_SUPRM1_110_1,TAMIL NADU,SR
GEN_441115_SUPRM1_110_2,TAMIL NADU,SR
GEN_441116_SURLR1_110_1,TAMIL NADU,SR
GEN_441117_SVSUGAR1_110_1,TAMIL NADU,SR
GEN_441118_TCPL1_110_1,TAMIL NADU,SR
GEN_441119_TNPL1_110_1,TAMIL NADU,SR
GEN_441120_VGTPP1_110_1,TAMIL NADU,SR
GEN_441120_VGTPP1_110_2,TAMIL NADU,SR
GEN_441120_VGTPP1_110_3,TAMIL NADU,SR
GEN_441120_VGTPP1_110_4,TAMIL NADU,SR
GEN_441125_CPCL1_110_1,TAMIL NADU,SR
GEN_441126_JSWL_110_1,TAMIL NADU,SR
GEN_441127_MMSTEEL_110_1,TAMIL NADU,SR
GEN_441128_KAVERI_110_1,TAMIL NADU,SR
GEN_441129_SAIGENCY_110_1,TAMIL NADU,SR
GEN_441130_DCWCORIN_110_1,TAMIL NADU,SR
GEN_441131_DARI-VPM_110_1,TAMIL NADU,SR
GEN_441134_DALMIA_110_1,TAMIL NADU,SR
GEN_441136_DARAOLUR_110_1,TAMIL NADU,SR
GEN_441161_BBGTPP1_110_1,TAMIL NADU,SR
GEN_441161_BBGTPP1_110_2,TAMIL NADU,SR
GEN_441161_BBGTPP1_110_3,TAMIL NADU,SR
GEN_441161_BBGTPP1_110_4,TAMIL NADU,SR
GEN_441164_ETPS1_110_1,TAMIL NADU,SR
GEN_441164_ETPS1_110_2,TAMIL NADU,SR
GEN_441181_KUTGTP_110_1,TAMIL NADU,SR
GEN_441181_KUTGTP_110_2,TAMIL NADU,SR
GEN_441220_KZTR_110_1,TAMIL NADU,SR
GEN_441221_ARKAY1_110_1,TAMIL NADU,SR
GEN_441221_ARKAY1_110_2,TAMIL NADU,SR
GEN_441222_TULYSAN1_110_1,TAMIL NADU,SR
GEN_442021_ETPS2_230_1,TAMIL NADU,SR
GEN_442021_ETPS2_230_2,TAMIL NADU,SR
GEN_442021_ETPS2_230_3,TAMIL NADU,SR
GEN_442028_KADMPRI2_230_1,TAMIL NADU,SR
GEN_442028_KADMPRI2_230_2,TAMIL NADU,SR
GEN_442028_KADMPRI2_230_3,TAMIL NADU,SR
GEN_442028_KADMPRI2_230_4,TAMIL NADU,SR
GEN_442030_INDARCPP_230_1,TAMIL NADU,SR
GEN_442030_INDARCPP_230_2,TAMIL NADU,SR
GEN_442030_INDARCPP_230_3,TAMIL NADU,SR
GEN_442040_KUNDAH32_230_1,TAMIL NADU,SR
GEN_442040_KUNDAH32_230_2,TAMIL NADU,SR
GEN_442040_KUNDAH32_230_3,TAMIL NADU,SR
GEN_442041_KUNDAH42_230_1,TAMIL NADU,SR
GEN_442041_KUNDAH42_230_2,TAMIL NADU,SR
GEN_442044_MAPS2_230_1,TAMIL NADU,SR
GEN_442044_MAPS2_230_2,TAMIL NADU,SR
GEN_442047_MTPS2_230_1,TAMIL NADU,SR
GEN_442047_MTPS2_230_2,TAMIL NADU,SR
GEN_442047_MTPS2_230_3,TAMIL NADU,SR
GEN_442047_MTPS2_230_4,TAMIL NADU,SR
GEN_442048_MTRPH_230_1,TAMIL NADU,SR
GEN_442048_MTRPH_230_2,TAMIL NADU,SR
GEN_442048_MTRPH_230_3,TAMIL NADU,SR
GEN_442048_MTRPH_230_4,TAMIL NADU,SR
GEN_442051_STCMS_230_1,TAMIL NADU,SR
GEN_442052_NLCTS12_230_7,TAMIL NADU,SR
GEN_442052_NLCTS12_230_8,TAMIL NADU,SR
GEN_442052_NLCTS12_230_9,TAMIL NADU,SR
GEN_442053_NLC22_230_1,TAMIL NADU,SR
GEN_442053_NLC22_230_2,TAMIL NADU,SR
GEN_442053_NLC22_230_3,TAMIL NADU,SR
GEN_442054_NCTPS-I_230_1,TAMIL NADU,SR
GEN_442054_NCTPS-I_230_2,TAMIL NADU,SR
GEN_442054_NCTPS-I_230_3,TAMIL NADU,SR
GEN_442062_PPNALUR2_230_1,TAMIL NADU,SR
GEN_442067_PUSHEP2_230_1,TAMIL NADU,SR
GEN_442067_PUSHEP2_230_2,TAMIL NADU,SR
GEN_442067_PUSHEP2_230_3,TAMIL NADU,SR
GEN_442087_TTPS2_230_1,TAMIL NADU,SR
GEN_442087_TTPS2_230_2,TAMIL NADU,SR
GEN_442087_TTPS2_230_3,TAMIL NADU,SR
GEN_442087_TTPS2_230_4,TAMIL NADU,SR
GEN_442087_TTPS2_230_5,TAMIL NADU,SR
GEN_442109_SDEV_230_1,TAMIL NADU,SR
GEN_442109_SDEV_230_2,TAMIL NADU,SR
GEN_442110_OPG_ALM_230_1,TAMIL NADU,SR
GEN_442120_KAMACHI_230_1,TAMIL NADU,SR
GEN_442121_KAVERI_230_1,TAMIL NADU,SR
GEN_442122_ARS_230_1,TAMIL NADU,SR
GEN_442124_STERLITE2_230_1,TAMIL NADU,SR
GEN_442124_STERLITE2_230_2,TAMIL NADU,SR
GEN_442125_IBPTL2_230_1,TAMIL NADU,SR
GEN_442125_IBPTL2_230_2,TAMIL NADU,SR
GEN_444013_NLC1EXP_400_1,TAMIL NADU,SR
GEN_444013_NLC1EXP_400_2,TAMIL NADU,SR
GEN_444014_NLC2_400_4,TAMIL NADU,SR
GEN_444014_NLC2_400_5,TAMIL NADU,SR
GEN_444014_NLC2_400_6,TAMIL NADU,SR
GEN_444014_NLC2_400_7,TAMIL NADU,SR
GEN_444016_NLC2EXP_400_1,TAMIL NADU,SR
GEN_444016_NLC2EXP_400_2,TAMIL NADU,SR
GEN_444017_KKNPP_400_1,TAMIL NADU,SR
GEN_444017_KKNPP_400_2,TAMIL NADU,SR
GEN_444019_VALLUR_400_1,TAMIL NADU,SR
GEN_444019_VALLUR_400_2,TAMIL NADU,SR
GEN_444019_VALLUR_400_3,TAMIL NADU,SR
GEN_444020_METR-III_400_1,TAMIL NADU,SR
GEN_444022_NCTPS-II_400_1,TAMIL NADU,SR
GEN_444022_NCTPS-II_400_2,TAMIL NADU,SR
GEN_444023_CENERGY_400_1,TAMIL NADU,SR
GEN_444032_ILFS_400_1,TAMIL NADU,SR
GEN_444032_ILFS_400_2,TAMIL NADU,SR
GEN_450047_KLDA66_66_1,KERALA,SR
GEN_450047_KLDA66_66_2,KERALA,SR
GEN_450077_MLNK66_66_1,KERALA,SR
GEN_450077_MLNK66_66_2,KERALA,SR
GEN_450077_MLNK66_66_3,KERALA,SR
GEN_450120_PVSL66_66_1,KERALA,SR
GEN_450120_PVSL66_66_2,KERALA,SR
GEN_450120_PVSL66_66_3,KERALA,SR
GEN_450120_PVSL66_66_4,KERALA,SR
GEN_450120_PVSL66_66_5,KERALA,SR
GEN_450120_PVSL66_66_6,KERALA,SR
GEN_451015_BDPP_110_1,KERALA,SR
GEN_451015_BDPP_110_2,KERALA,SR
GEN_451015_BDPP_110_3,KERALA,SR
GEN_451015_BDPP_110_4,KERALA,SR
GEN_451015_BDPP_110_5,KERALA,SR
GEN_451017_BSES1_110_1,KERALA,SR
GEN_451017_BSES1_110_2,KERALA,SR
GEN_451017_BSES1_110_3,KERALA,SR
GEN_451017_BSES1_110_4,KERALA,SR
GEN_451053_IMLR1_110_1,KERALA,SR
GEN_451053_IMLR1_110_2,KERALA,SR
GEN_451055_KAKD1_110_1,KERALA,SR
GEN_451055_KAKD1_110_2,KERALA,SR
GEN_451072_KUTTYDI_110_1,KERALA,SR
GEN_451072_KUTTYDI_110_2,KERALA,SR
GEN_451072_KUTTYDI_110_3,KERALA,SR
GEN_451072_KUTTYDI_110_4,KERALA,SR
GEN_451072_KUTTYDI_110_5,KERALA,SR
GEN_451072_KUTTYDI_110_6,KERALA,SR
GEN_451085_KUGL1_110_1,KERALA,SR
GEN_451085_KUGL1_110_2,KERALA,SR
GEN_451085_KUGL1_110_3,KERALA,SR
GEN_451105_MNYR_110_1,KERALA,SR
GEN_451105_MNYR_110_2,KERALA,SR
GEN_451105_MNYR_110_3,KERALA,SR
GEN_451115_KPCL_110_1,KERALA,SR
GEN_451115_KPCL_110_2,KERALA,SR
GEN_451115_KPCL_110_3,KERALA,SR
GEN_451119_NEMG1_110_1,KERALA,SR
GEN_451119_NEMG1_110_2,KERALA,SR
GEN_451119_NEMG1_110_3,KERALA,SR
GEN_451119_NEMG1_110_4,KERALA,SR
GEN_451120_KDPP_110_1,KERALA,SR
GEN_451120_KDPP_110_2,KERALA,SR
GEN_451120_KDPP_110_3,KERALA,SR
GEN_451120_KDPP_110_4,KERALA,SR
GEN_451120_KDPP_110_5,KERALA,SR
GEN_451120_KDPP_110_6,KERALA,SR
GEN_451120_KDPP_110_7,KERALA,SR
GEN_451120_KDPP_110_8,KERALA,SR
GEN_451142_PNNR1_110_1,KERALA,SR
GEN_451142_PNNR1_110_2,KERALA,SR
GEN_451146_PRGL1_110_1,KERALA,SR
GEN_451146_PRGL1_110_2,KERALA,SR
GEN_451146_PRGL1_110_3,KERALA,SR
GEN_451146_PRGL1_110_4,KERALA,SR
GEN_451146_PRGL1_110_5,KERALA,SR
GEN_451157_SGLM1_110_1,KERALA,SR
GEN_451157_SGLM1_110_2,KERALA,SR
GEN_451157_SGLM1_110_3,KERALA,SR
GEN_451157_SGLM1_110_4,KERALA,SR
GEN_451159_SHYR1_110_1,KERALA,SR
GEN_451159_SHYR1_110_2,KERALA,SR
GEN_451159_SHYR1_110_3,KERALA,SR
GEN_452002_IDUKKI2_220_1,KERALA,SR
GEN_452002_IDUKKI2_220_2,KERALA,SR
GEN_452002_IDUKKI2_220_3,KERALA,SR
GEN_452002_IDUKKI2_220_4,KERALA,SR
GEN_452002_IDUKKI2_220_5,KERALA,SR
GEN_452002_IDUKKI2_220_6,KERALA,SR
GEN_452003_SABRGRI_220_1,KERALA,SR
GEN_452003_SABRGRI_220_2,KERALA,SR
GEN_452003_SABRGRI_220_3,KERALA,SR
GEN_452003_SABRGRI_220_4,KERALA,SR
GEN_452003_SABRGRI_220_5,KERALA,SR
GEN_452003_SABRGRI_220_6,KERALA,SR
