name,Type,Region,Zone
SCE_PVT_24920,PV,CISC,CA
SCE_PVT_25001,PV,CISC,CA
SCE_PVT_25402,PV,CISC,CA
SCE_PVT_25405,PV,CISC,CA
SCE_PVT_25616,PV,CISC,CA
SCE_PVT_25666,PV,CISC,CA
SCE_PVT_29206,PV,CISC,CA
Schaffner_1,Hydro,IPFE,PNW
School_Section,Wind,BPAT,PNW
ScotfordUpgdCC-Total,Gas CC,AESO,CAN
ScottFlat7P,Hydro,CIPV,CA
SDGE_PVF_22609,PV,CISD,CA
SDGE_PVF_26010,PV,CISD,CA
SDGE_PVF_26042,PV,CISD,CA
SDGE_PVF_26104,PV,CISD,CA
SDGE_PVR_22227,RPV,CISD,CA
SDGE_PVR_22260,RPV,CISD,CA
SDGE_PVR_22261,RPV,CISD,CA
SDGE_PVR_22430,RPV,CISD,CA
SDGE_PVR_22464,RPV,CISD,CA
SDGE_PVR_22466,RPV,CISD,CA
SDGE_PVR_22467,RPV,CISD,CA
SDGE_PVR_22596,RPV,CISD,CA
SDGE_PVR_22597,RPV,CISD,CA
SDGE_PVR_22652,RPV,CISD,CA
SDGE_PVR_22716,RPV,CISD,CA
SDGE_PVR_22771,RPV,CISD,CA
SDGE_PVR_22832,RPV,CISD,CA
SDGE_PVR_22844,RPV,CISD,CA
SDGE_PVR_22885,RPV,CISD,CA
SDGE_PVT_22260,PV,CISD,CA
SDGE_PVT_22844,PV,CISD,CA
SDGE_PVT_26103,PV,CISD,CA
SDGE_PVT_26105,PV,CISD,CA
SE_Resource,Biomass,CISC,CA
Searchlight1-1,PV,NEVP,NV
SeaWest_Altech,Wind,CIPB,CA
SeaWest_CWES,Wind,CIPB,CA
SeaWest_Seawest,Wind,CIPB,CA
SeaWest_Taxvest,Wind,CISC,CA
SeaWest_Viking,Wind,CIPB,CA
SeaWest_Western,Wind,CIPB,CA
SecondImp1,Geothermal,IID,CA
SecondImp10,Geothermal,IID,CA
SecondImp11,Geothermal,IID,CA
SecondImp12,Geothermal,IID,CA
SecondImp13,Geothermal,IID,CA
SecondImp14,Geothermal,IID,CA
SecondImp2,Geothermal,IID,CA
SecondImp3,Geothermal,IID,CA
SecondImp4,Geothermal,IID,CA
SecondImp5,Geothermal,IID,CA
SecondImp6,Geothermal,IID,CA
SecondImp7,Geothermal,IID,CA
SecondImp8,Geothermal,IID,CA
SecondImp9,Geothermal,IID,CA
SeeGen_1,Biomass,BCHA,CAN
SEGS_I_GEN1,CSP,CISC,CA
SEGS_II_GEN1,CSP,CISC,CA
SEGS_III_GEN1,CSP,CISC,CA
SEGS_IV_GEN1,CSP,CISC,CA
SEGS_IX_GEN1,CSP,CISC,CA
SEGS_V_GEN1,CSP,CISC,CA
SEGS_VI_GEN1,CSP,CISC,CA
SEGS_VII_GEN1,CSP,CISC,CA
SEGS_VIII_GEN1,CSP,CISC,CA
SEKernRiverCgn1,Gas CT,CIPV,CA
SEKernRiverCgn2,Gas CT,CIPV,CA
SEKernRiverCgn3,Gas CT,CIPV,CA
Seminoe_1,Hydro,WACM,COWY
Seminoe_2,Hydro,WACM,COWY
Seminoe_3,Hydro,WACM,COWY
Seneca,Biomass,BPAT,PNW
SentinelEnergyCTG1,Gas CT,CISC,CA
SentinelEnergyCTG2,Gas CT,CISC,CA
SentinelEnergyCTG3,Gas CT,CISC,CA
SentinelEnergyCTG4,Gas CT,CISC,CA
SentinelEnergyCTG5,Gas CT,CISC,CA
SentinelEnergyCTG6,Gas CT,CISC,CA
SentinelEnergyCTG7,Gas CT,CISC,CA
SentinelEnergyCTG8,Gas CT,CISC,CA
SepulvedaCanyon,Hydro,CISC,CA
Seton_1,Hydro,BCHA,CAN
Seven_Mile_1,Hydro,BCHA,CAN
Seven_Mile_2,Hydro,BCHA,CAN
Seven_Mile_3,Hydro,BCHA,CAN
Seven_Mile_4,Hydro,BCHA,CAN
SevenMileHill1,Wind,PAWY,COWY
SevenMileHill2,Wind,PAWY,COWY
SevenSisters,PV,PAUT,UT
SGS_Solar_PV1G,PV,TEPC,AZ
SGS_Solar_PV1H,PV,TEPC,AZ
Shasta_1,Hydro,CIPV,CA
Shasta_2,Hydro,BANC,CA
Shasta_3,Hydro,BANC,CA
Shasta_4,Hydro,BANC,CA
Shasta_5,Hydro,BANC,CA
Shasta_River_1,Hydro,BANC,CA
Shasta1,Biomass,CIPV,CA
Shasta2,Biomass,CIPV,CA
Shasta3,Biomass,CIPV,CA
Shasta4,Biomass,CIPV,CA
SHCG1-1,Gas CT,AESO,CAN
Sheep_Creek1,Hydro,BPAT,PNW
Sheerness_2_2,Coal,AESO,CAN
Sheerness1-1,Coal,AESO,CAN
ShepardEnrgyCC-Total,Gas CC,AESO,CAN
Sherritt_2_2,Gas CT,AESO,CAN
Sherritt_SOLAR3,Gas CT,AESO,CAN
Sherritt1-1,Gas CT,AESO,CAN
Shiloh_I,Wind,CIPB,CA
Shiloh_III,Wind,CIPV,CA
Shiloh_IV,Wind,CIPV,CA
Shiloh_Wind2,Wind,CIPB,CA
Shingle_Creek_1,Hydro,IPTV,PNW
ShoshnFalls2,Hydro,IPMV,PNW
ShoshnFalls3,Hydro,IPMV,PNW
Shoshone_1,Hydro,WACM,COWY
Shoshone_A,Hydro,PSCO,COWY
Shoshone_B,Hydro,PSCO,COWY
Shuswap_1,Hydro,BCHA,CAN
Shuswap_2,Hydro,BCHA,CAN
Shute_Creek021A,Gas CT,PAWY,COWY
Shute_Creek021B,Gas CT,PAWY,COWY
Shute_Creek021C,Gas CT,PAWY,COWY
Sierra_Pwr,Biomass,CISC,CA
Sierra_SunTower,CSP,CISC,CA
Sierra1,Hydro,CIPV,CA
Sierra2,Hydro,CIPV,CA
Silver_Lake,Hydro,PSCO,COWY
Silver_Sage,Wind,WACM,COWY
Silver_StatePV1,PV,NEVP,NV
Silver_StatePV2,PV,NEVP,NV
SilverhawkCC-Total,Gas CC,NEVP,NV
SIMI_VALLEY,Biomass,CISC,CA
Simi_Valley1,Biomass,CISC,CA
Simi_Valley2,Biomass,CISC,CA
Simplot_Leasing,Other,IPFE,PNW
SimpsonTacoma,Biomass,BPAT,PNW
Siphon1,Hydro,PACW,PNW
Siphon2,Hydro,PACW,PNW
Site_980_65,Hydro,CIPV,CA
Site_C_G1_1,Hydro,BCHA,CAN
Site_C_G2_2,Hydro,BCHA,CAN
Site_C_G3_3,Hydro,BCHA,CAN
Site_C_G4_4,Hydro,BCHA,CAN
Site_C_G5_5,Hydro,BCHA,CAN
Site_C_G6_6,Hydro,BCHA,CAN
Skookum_Crk1,Hydro,BCHA,CAN
Skookum_Crk2,Hydro,BCHA,CAN
Skookumchuck1,Hydro,BPAT,PNW
Sky_Blue,PV,PNM,NM
SLAB_CREEK,Hydro,BANC,CA
Slab_Creek_1,Hydro,BANC,CA
Slate_Creek,Hydro,PACW,PNW
Slide_Creek_1,Hydro,PACW,PNW
Sly_Creek_1,Hydro,CIPV,CA
Smith_Falls1,Hydro,BPAT,PNW
Smith_Falls2,Hydro,BPAT,PNW
Smith_Falls3,Hydro,BPAT,PNW
SmithCreek,Hydro,PSEI,PNW
SMUD_PVF_37002,PV,BANC,CA
SMUD_PVF_37005,PV,BANC,CA
SMUD_PVF_37009,PV,BANC,CA
SMUD_PVF_37021,PV,BANC,CA
SMUD_PVF_38257,PV,BANC,CA
SMUD_PVR_37003,RPV,BANC,CA
SMUD_PVR_37009,RPV,BANC,CA
SMUD_PVR_37012,RPV,BANC,CA
SMUD_PVR_37013,RPV,BANC,CA
SMUD_PVR_37028,RPV,BANC,CA
SMUD_PVR_37520,RPV,BANC,CA
SMUD_PVR_37524,RPV,BANC,CA
SMUD_PVR_37544,RPV,BANC,CA
SMUD_PVR_37548,RPV,BANC,CA
SMUD_PVR_37558,RPV,BANC,CA
Snake_River,Hydro,IPMV,PNW
SnDiegoStCC-Total,Gas CC,CISD,CA
Snedigar_1,Hydro,IPMV,PNW
Snoqualmie1-1Repower,Hydro,PSEI,PNW
Snoqualmie1-2Repower,Hydro,PSEI,PNW
Snoqualmie1-3Repower,Hydro,PSEI,PNW
Snoqualmie1-4Repower,Hydro,PSEI,PNW
Snoqualmie1-5Repower,Hydro,PSEI,PNW
Snoqualmie2-6Repower,Hydro,PSEI,PNW
Snoqualmie2-7Repower,Hydro,PSEI,PNW
Snowflake,Biomass,AZPS,AZ
Soda_1,Hydro,PAID,PNW
Soda_2,Hydro,PAID,PNW
Soda_Springs_1,Hydro,PACW,PNW
SODER_W1_1,Wind,AESO,CAN
SODER_W2_1,Wind,AESO,CAN
Solana1,CSP,AZPS,AZ
Solana2,CSP,AZPS,AZ
SolanoSMUD1,Wind,CIPV,CA
SolanoSMUD2,Wind,CIPV,CA
SolanoSMUD2B,Wind,CIPV,CA
SolanoSMUD3,Wind,CIPV,CA
SolanoWind3,Wind,CIPV,CA
Solar_(SRP)_1,PV,SRP,AZ
Solar_FIT_2013,PV,LDWP,CA
Solar_FIT_2014,PV,LDWP,CA
Solar_FIT_2015,PV,LDWP,CA
Solar_FIT_2016,PV,LDWP,CA
Solar_FIT_2017,PV,LDWP,CA
Solar_FIT_2018,PV,LDWP,CA
Solar_FIT_2019,PV,LDWP,CA
Solar_FIT_2020,PV,LDWP,CA
Solar_FIT_2021,PV,LDWP,CA
Solar_FIT_2022,PV,LDWP,CA
Solar_FIT_2023,PV,LDWP,CA
Solar_FIT_2024,PV,LDWP,CA
Solar_Ormat_1,CSP,IID,CA
Solar_Owens2017,PV,LDWP,CA
Solar_Owens2018,PV,LDWP,CA
Solar_Owens2019,PV,LDWP,CA
Solar_Owens2020,PV,LDWP,CA
Solar_PV#02_S1B,PV,CISC,CA
Solar_Voltaic_1,PV,SRP,AZ
Solar_Voltaic_2,PV,SRP,AZ
Solar_Voltaic_4,PV,SRP,AZ
SolarBasin2013,PV,LDWP,CA
SolarBasin2014,PV,LDWP,CA
SolarBasin2015,PV,LDWP,CA
SolarBasin2016,PV,LDWP,CA
SolarBasin2017,PV,LDWP,CA
SolarBasin2018,PV,LDWP,CA
SolarBasin2019,PV,LDWP,CA
SolarBasin2020,PV,LDWP,CA
SolarBasin2021,PV,LDWP,CA
SolarGarden2014,PV,WACM,COWY
SolarGarden2015,PV,WACM,COWY
SolarRooftop_LA,PV,LDWP,CA
SolarSB1-2013,PV,LDWP,CA
SolarSB1-2014,PV,LDWP,CA
SolarSB1-2015,PV,LDWP,CA
SolarSB1-2016,PV,LDWP,CA
SolarSB1-2017,PV,LDWP,CA
SolarSB1-2018,PV,LDWP,CA
SolarSB1-2019,PV,LDWP,CA
SolarSB1-2020,PV,LDWP,CA
SolarSB1-2021,PV,LDWP,CA
SolarSB1-2022,PV,LDWP,CA
SolarSB1-2023,PV,LDWP,CA
SolarSB1-2024,PV,LDWP,CA
SolarTurbinesInc,Gas CT,CISD,CA
SolonBMGS,PV,TEPC,AZ
SolonPrairieFire,PV,TEPC,AZ
SolOrchard_1,CSP,IID,CA
SonomaCaliforniaGeo,Geothermal,CIPV,CA
SonomaCentralLF1+2,Biomass,CIPV,CA
SonomaCountyBio,Biomass,CIPV,CA
Sonora2,Biomass,CIPV,CA
SoTreatmentCC-Total,Biomass,BPAT,PNW
South_1,Hydro,CIPV,CA
South_Hurlburt3,Wind,BPAT,PNW
South_Hurlburt4,Wind,BPAT,PNW
SouthBelridge1,Gas CT,CIPV,CA
SouthBelridge2,Gas CT,CIPV,CA
SouthBelridge3,Gas CT,CIPV,CA
SouthConsol,Hydro,SRP,AZ
SouthDryCreekHydro1,Hydro,NWMT,MT
SouthForkTolt,Hydro,SCL,PNW
SouthPointCC-Total,Gas CC,WALC,AZ
SouthWind,Wind,CISC,CA
SPACogenCC-Total,Gas CC,BANC,CA
Spaulding_2_1,Hydro,CIPV,CA
Spaulding_3_1,Hydro,CIPV,CA
Spaulding1-1,Hydro,CIPV,CA
Spectrum,PV,NEVP,NV
Spicer_Meadow1,Hydro,CIPV,CA
Spicer_Meadow2,Hydro,CIPV,CA
Spicer_Meadow3,Hydro,CIPV,CA
Spillimacheen_1,Hydro,BCHA,CAN
Spillimacheen_2,Hydro,BCHA,CAN
Spillimacheen_3,Hydro,BCHA,CAN
Spindle_Hill1,Gas CT,PSCO,COWY
Spindle_Hill2,Gas CT,PSCO,COWY
Spion_Kop,Wind,NWMT,MT
SpiritMountain1,Hydro,WACM,COWY
Spokane1,Biomass,AVA,PNW
SPP_PVF_64054,PV,SPPC,NV
SPP_PVF_64124,PV,SPPC,NV
SPP_PVF_64379,PV,SPPC,NV
SPP_PVF_64460,PV,SPPC,NV
SPP_PVT_64379,PV,SPPC,NV
Spray1_1,Hydro,AESO,CAN
Spray2_1,Hydro,AESO,CAN
SpreckelsSugarComp,Steam,IID,CA
Spring_Canyon_1,Wind,PSCO,COWY
Spring_Creek_1,Hydro,CIPV,CA
Spring_Creek_2,Hydro,BANC,CA
Spring_Gap_1,Hydro,CIPV,CA
Spring_Valley,Wind,SPPC,NV
Springerville_1,Coal,TEPC,AZ
Springerville_2,Coal,TEPC,AZ
Springerville_3,Coal,TEPC,AZ
Springerville_4,Coal,TEPC,AZ
SpringervillePV1,PV,TEPC,AZ
SpringervillePV2,PV,TEPC,AZ
Springs1,Gas CT,CISC,CA
Springs2,Gas CT,CISC,CA
Springs3,Gas CT,CISC,CA
Springs4,Gas CT,CISC,CA
Springville,Hydro,CISC,CA
Sprott_FortGT_2,Gas CT,AESO,CAN
SPVP005Redlands,PV,CISC,CA
SPVP007Redlands,PV,CISC,CA
SPVP010_1,PV,CISC,CA
SPVP015_1,PV,CISC,CA
SPVP023_1,PV,CISC,CA
Squamish,Biomass,BCHA,CAN
SRI_Int_Cgn,Gas CT,CIPB,CA
SRP_Gas_Peaker1,Gas CT,SRP,AZ
SRP_Gas_Peaker2,Gas CT,SRP,AZ
SRP_Gas_Peaker3,Gas CT,SRP,AZ
SRP_Gas_Peaker4,Gas CT,SRP,AZ
SS_Creek,Hydro,BCHA,CAN
St.Johns,Hydro,CISC,CA
St_George1,Other,PAUT,UT
St_George2,Other,PAUT,UT
St_Marys_Dam,Hydro,AESO,CAN
Stagecoach,Hydro,PSCO,COWY
Stampede_1,Hydro,CIPV,CA
Stampede_2,Hydro,CIPV,CA
STANDBY_AGG._3,Other,TPWR,PNW
Stanislaus_HC1,Hydro,CIPV,CA
StanislausEnrgy,Biomass,CIPV,CA
Stanton_1,PV,EPE,NM
Star_Point,Wind,BPAT,PNW
Starwood1,Gas CT,CIPV,CA
Starwood2,Gas CT,CIPV,CA
Stave_Falls_1,Hydro,BCHA,CAN
Stave_Falls_2,Hydro,BCHA,CAN
Steamboat2-1,Geothermal,SPPC,NV
Steamboat2-2,Geothermal,SPPC,NV
Steamboat3-1,Geothermal,SPPC,NV
Steamboat3-2,Geothermal,SPPC,NV
StewartMountain,Hydro,SRP,AZ
Stillwater1,PV,SPPC,NV
Stillwater1_1,Geothermal,SPPC,NV
Stillwater1-2,Geothermal,SPPC,NV
Stillwater2_1,Geothermal,SPPC,NV
Stillwater2_2,Geothermal,SPPC,NV
Stokke1,Hydro,BCHA,CAN
Stokke2,Hydro,BCHA,CAN
Stone_Creek_1,Hydro,PGE,PNW
Stone_Drop_1,Hydro,BANC,CA
StonyGorge1,Hydro,CIPV,CA
StonyGorge2,Hydro,CIPV,CA
Strathcona_1,Hydro,BCHA,CAN
Strathcona_2,Hydro,BCHA,CAN
StrawberryCreek1,Hydro,WAUW,MT
StrawberryCreek2,Hydro,WAUW,MT
StrawberryCreek3,Hydro,WAUW,MT
Strontia1,Hydro,PSCO,COWY
Strontia2,Hydro,PSCO,COWY
Stroud,PV,CIPV,CA
Sugarloaf,Hydro,PSCO,COWY
Sullivan_1,Hydro,PGE,PNW
Sullivan_10,Hydro,PGE,PNW
Sullivan_11,Hydro,PGE,PNW
Sullivan_12,Hydro,PGE,PNW
Sullivan_13,Hydro,PGE,PNW
Sullivan_2,Hydro,PGE,PNW
Sullivan_3,Hydro,PGE,PNW
Sullivan_4,Hydro,PGE,PNW
Sullivan_5,Hydro,PGE,PNW
Sullivan_6,Hydro,PGE,PNW
Sullivan_7,Hydro,PGE,PNW
Sullivan_8,Hydro,PGE,PNW
Sullivan_9,Hydro,PGE,PNW
SumasPowerCC-Total,Gas CC,PSEI,PNW
Summer_Falls1,Hydro,TPWR,PNW
Summer_Falls2,Hydro,TPWR,PNW
SummerviewG1,Wind,AESO,CAN
SummerviewG2,Wind,AESO,CAN
SummerviewG3,Wind,AESO,CAN
SummerviewG4,Wind,AESO,CAN
SummitG1,Gas CT,AESO,CAN
SummitG2,Gas CT,AESO,CAN
SummitG3,Gas CT,AESO,CAN
SunCity,PV,CIPV,CA
Suncor1,Gas CT,AESO,CAN
Suncor2,Gas CT,AESO,CAN
SundanceAB3,Coal,AESO,CAN
SundanceAB4,Coal,AESO,CAN
SundanceAB5,Coal,AESO,CAN
SundanceAB6,Coal,AESO,CAN
SundanceAB-CC-Total,Gas CC,AESO,CAN
SundanceAZ01,Gas CT,AZPS,AZ
SundanceAZ02,Gas CT,AZPS,AZ
SundanceAZ03,Gas CT,AZPS,AZ
SundanceAZ04,Gas CT,AZPS,AZ
SundanceAZ05,Gas CT,AZPS,AZ
SundanceAZ06,Gas CT,AZPS,AZ
SundanceAZ07,Gas CT,AZPS,AZ
SundanceAZ08,Gas CT,AZPS,AZ
SundanceAZ09,Gas CT,AZPS,AZ
SundanceAZ10,Gas CT,AZPS,AZ
SunE_EPE1,PV,EPE,NM
SunE_EPE2,PV,EPE,NM
Sunnyside_Cgn,Coal,PAUT,UT
SunPeak_Solar_1,PV,IID,CA
SunPeak5657,Gas CT,NEVP,NV
SunPeak5658,Gas CT,NEVP,NV
SunPeak5659,Gas CT,NEVP,NV
SunriseCC-Total,Gas CC,CIPV,CA
SunsetReservoir,PV,CIPB,CA
SunshineCO,Hydro,PSCO,COWY
SurpriseLandfil,Biomass,AZPS,AZ
SutterEnergyCC-Total,Gas CC,CIPV,CA
Swan_Falls_1,Hydro,IPTV,PNW
Swan_Falls_2,Hydro,IPTV,PNW
SwanHillsSagCC,Gas CC,AESO,CAN
SwanHillsSagCT,Other,AESO,CAN
SwaukValleyRanchWind,Wind,PSEI,PNW
Swift_1_HY11,Hydro,PACW,PNW
Swift_1_HY12,Hydro,PACW,PNW
Swift_1_HY13,Hydro,PACW,PNW
Swift_2_21,Hydro,PACW,PNW
Swift_2_22,Hydro,PACW,PNW
SWJuniorHigh1,PV,AZPS,AZ
Sycamore_CgnAB,CHP-QF,CISC,CA
Sycamore_CgnBG,CHP-QF,CISC,CA
Sycamore_CgnCG,CHP-QF,CISC,CA
Sycamore_CgnDG,CHP-QF,CISC,CA
Sycamore1,Biomass,CISD,CA
Sycamore1-2,Biomass,CISD,CA
Sycamore1-2A,Biomass,CISD,CA
Sycamore1-3,Biomass,CISD,CA
Sycamore1A,Biomass,CISD,CA
SygitowiczCreek,Hydro,PSEI,PNW
SyncrudeCC-Total,Gas CC,AESO,CAN
TABER_WG1_1,Wind,AESO,CAN
TABER_WG2_2,Wind,AESO,CAN
TableMountainQF,Hydro,CIPV,CA
Tacoma_1,Hydro,PSCO,COWY
Tacoma_2,Hydro,PSCO,COWY
Taft_Cgn1,Gas CT,CIPV,CA
Taft_Cgn2,Gas CT,CIPV,CA
Taft_Cgn3,Gas CT,CIPV,CA
Taft_Cgn4,Gas CT,CIPV,CA
Tajiguas,Biomass,CISC,CA
Tamarack,Biomass,IPTV,PNW
Taylor_Draw,Hydro,PSCO,COWY
TaylorHydro,Hydro,AESO,CAN
TaylorWind1_1,Wind,AESO,CAN
TaylorWind2_2,Wind,AESO,CAN
TaylorWind3_3,Wind,AESO,CAN
TCC-1,PV,TEPC,AZ
TehachapiWind-1e,Wind,CISC,CA
TehachapiWind-2-1,Wind,CISC,CA
TehachapiWind-2-2,Wind,CISC,CA
TehachapiWind-2p,Wind,CISC,CA
Temescal_1,Hydro,CISC,CA
TEP_Warehouse_1,PV,TEPC,AZ
TermoMexiCC-Total,Gas CC,CISD,CA
Tesla_1,Hydro,WACM,COWY
TESLA_QF,Hydro,CIPV,CA
TesoroCgn1,Gas CT,PAUT,UT
TesoroCgn2,Gas CT,PAUT,UT
TesoroICs,Other,PSEI,PNW
TexacoExplorAgg,Gas CT,CISC,CA
TGP_1,Geothermal,SPPC,NV
The_Dalles_1,Hydro,BPAT,PNW
The_Dalles_10,Hydro,BPAT,PNW
The_Dalles_11,Hydro,BPAT,PNW
The_Dalles_12,Hydro,BPAT,PNW
The_Dalles_13,Hydro,BPAT,PNW
The_Dalles_14,Hydro,BPAT,PNW
The_Dalles_15,Hydro,BPAT,PNW
The_Dalles_16,Hydro,BPAT,PNW
The_Dalles_17,Hydro,BPAT,PNW
The_Dalles_18,Hydro,BPAT,PNW
The_Dalles_19,Hydro,BPAT,PNW
The_Dalles_2,Hydro,BPAT,PNW
The_Dalles_20,Hydro,BPAT,PNW
The_Dalles_21,Hydro,BPAT,PNW
The_Dalles_22,Hydro,BPAT,PNW
The_Dalles_3,Hydro,BPAT,PNW
The_Dalles_4,Hydro,BPAT,PNW
The_Dalles_5,Hydro,BPAT,PNW
The_Dalles_6,Hydro,BPAT,PNW
The_Dalles_7,Hydro,BPAT,PNW
The_Dalles_8,Hydro,BPAT,PNW
The_Dalles_9,Hydro,BPAT,PNW
The_Dalles_F1,Hydro,BPAT,PNW
The_Dalles_F2,Hydro,BPAT,PNW
ThermalEnrgyDev,Biomass,CIPV,CA
Thermalito_1,Hydro,CIPV,CA
Thermalito_2,Storage,CIPV,CA
Thermalito_3,Storage,CIPV,CA
Thermalito_4,Storage,CIPV,CA
ThermalitoDiverson,Hydro,CIPV,CA
ThermoGreeley1,Gas CC,PSCO,COWY
Thompson_Falls1,Hydro,NWMT,MT
Thompson_Falls2,Hydro,NWMT,MT
Thompson_Falls3,Hydro,NWMT,MT
Thompson_Falls4,Hydro,NWMT,MT
Thompson_Falls5,Hydro,NWMT,MT
Thompson_Falls6,Hydro,NWMT,MT
Thompson_Falls7,Hydro,NWMT,MT
ThousandSpring1,Hydro,IPMV,PNW
ThousandSpring2,Hydro,IPMV,PNW
ThousandSpring3,Hydro,IPMV,PNW
ThousandSprings,Wind,IPMV,PNW
Three_Sisters_1,Hydro,AESO,CAN
ThreeForksWater,Hydro,CIPV,CA
THUMS_GEN1,Gas CT,CISC,CA
Tiber_Dam,Hydro,WAUW,MT
TID_Solar_1,PV,CIPV,CA
TIDC_PVR_38400,RPV,TIDC,CA
TietonDamHydroUNIT1,Hydro,BPAT,PNW
TietonDamHydroUNIT2,Hydro,BPAT,PNW
Tiger_Creek_H1,Hydro,CIPV,CA
Tiger_Creek_H2,Hydro,CIPV,CA
Tipella1,Hydro,BCHA,CAN
Tipella2,Hydro,BCHA,CAN
Toadtown_1,Hydro,CIPV,CA
TohonoOodhm-2,PV,TEPC,AZ
Toketee_Falls_1,Hydro,PACW,PNW
Toketee_Falls_2,Hydro,PACW,PNW
Toketee_Falls_3,Hydro,PACW,PNW
Toland,Biomass,CISC,CA
ToledoMill1,Biomass,BPAT,PNW
TopazSolarFarmTPZ1,PV,CIPV,CA
TopazSolarFarmTPZ2,PV,CIPV,CA
TopazSolarFarmTPZ3,PV,CIPV,CA
TopazSolarFarmTPZ4,PV,CIPV,CA
TopazSolarFarmTPZ5,PV,CIPV,CA
TopoftheWorld,Wind,PAWY,COWY
Total_Joslyn_1,Gas CT,AESO,CAN
TotalEngyFacCC-Total,Biomass,LDWP,CA
Towaoc_1,Hydro,WACM,COWY
Toyon1,Biomass,LDWP,CA
Toyon2,Biomass,LDWP,CA
Toyon4,Biomass,CISC,CA
Toyon5,Biomass,CISC,CA
TPE-CC-Total,Gas CC,PSCO,COWY
Tracy_3,Other,SPPC,NV
TracyCACC-Total,Gas CC,CIPV,CA
TracyNVCC1-Total,Gas CC,SPPC,NV
TracyNVCC2-Total,Gas CC,SPPC,NV
TracyPump1,Other,BANC,CA
TracyPump2,Other,BANC,CA
TracyPump3,Other,BANC,CA
TracyPump4,Other,BANC,CA
TracyPump5,Other,BANC,CA
TracyPump6,Other,BANC,CA
TracyPumpYG,Other,BANC,CA
Trail_Bridge,Hydro,BPAT,PNW
Tres_Vaqueros1,Wind,CIPV,CA
Tres_Vaqueros2,Wind,CIPV,CA
TrethewayCreek1,Hydro,BCHA,CAN
TrethewayCreek2,Hydro,BCHA,CAN
Tri_Cities_TC1,Biomass,SRP,AZ
Tri_Cities_TC2,Biomass,SRP,AZ
Tri_Cities_TC3,Biomass,SRP,AZ
Tri_Cities_TC4,Biomass,SRP,AZ
Tri_Cities_TC5,Biomass,SRP,AZ
TriCntrNaniwa3,Gas CT,SPPC,NV
TriCntrNaniwa4,Gas CT,SPPC,NV
TriCntrNaniwa5,Gas CT,SPPC,NV
TriCntrNaniwa6,Gas CT,SPPC,NV
Trinity_1,Hydro,BANC,CA
Trinity_2,Hydro,BANC,CA
Trio_1,Hydro,BCHA,CAN
Trio_2,Hydro,BCHA,CAN
TroutCoBillngsleyCrk,Hydro,IPMV,PNW
Truckhaven,Geothermal,IID,CA
TRW-Plant,Gas CT,CISD,CA
TS_Pwr_Plant1,Coal,SPPC,NV
TuanaGulch,Wind,IPMV,PNW
TuanaSprings,Wind,IPMV,PNW
Tulare_Success,Hydro,CISC,CA
Tule_River1,Hydro,CISC,CA
Tule_River2,Hydro,CISC,CA
Tule_River3,Hydro,CISC,CA
Tule_River4,Hydro,CISC,CA
Tulloch_1,Hydro,CIPV,CA
Tulloch_2,Hydro,CIPV,CA
Tumbler_Ridge1,Wind,BCHA,CAN
Tumbler_Ridge2,Wind,BCHA,CAN
Tumbler_Ridge3,Wind,BCHA,CAN
Tumbler_Ridge4,Wind,BCHA,CAN
Tumbler_Ridge5,Wind,BCHA,CAN
Tunnel,Hydro,IPTV,PNW
Tuolumne1,Wind,BPAT,PNW
Tuolumne2,Wind,BPAT,PNW
Turlock_Lake_1,Hydro,TIDC,CA
Turlock_Lake_2,Hydro,TIDC,CA
Turlock_Lake_3,Hydro,TIDC,CA
Turlock_TFC,Biomass,CIPV,CA
Turnbull1,Hydro,NWMT,MT
Turnbull2,Hydro,NWMT,MT
Turnip_1,Hydro,IID,CA
Tuscarora_G9200,Geothermal,SPPC,NV
Tuscarora_G9201,Geothermal,SPPC,NV
Twin_Buttes,Wind,PSCO,COWY
Twin_Falls_1,Hydro,IPMV,PNW
Twin_Falls_2,Hydro,IPMV,PNW
Twin_Falls1,Hydro,PSEI,PNW
Twin_Falls2,Hydro,PSEI,PNW
Two_Dot,Wind,NWMT,MT
Two_Ponds,Wind,IPTV,PNW
Tyson_Creek_1,Hydro,BCHA,CAN
U_Bonnington_1,Hydro,BCHA,CAN
U_Bonnington_2,Hydro,BCHA,CAN
U_Bonnington_3,Hydro,BCHA,CAN
U_Bonnington_4,Hydro,BCHA,CAN
U_Bonnington_5,Hydro,BCHA,CAN
U_Bonnington_6,Hydro,BCHA,CAN
UASTP_I_UATP1,PV,TEPC,AZ
UASTP_II_UATP2,PV,TEPC,AZ
UCDavisCC-Total,CHP-QF,BANC,CA
UCIFaciltiesCC-Total,Gas CC,CISC,CA
UCLA-So-CC-Total,CHP-QF,LDWP,CA
UCSanDiegoCC-Total,Gas CC,CISD,CA
Unidentified,Gas CT,TEPC,AZ
Unidentified_1,Geothermal,IID,CA
Union_Valley_1,Hydro,BANC,CA
UnionTribunePublish,Gas CT,CISD,CA
UnitedCogenCC-Total,CHP-QF,CIPB,CA
University_QF,CHP-QF,CIPV,CA
UofA1,Gas CT,AESO,CAN
UofA2,Gas CT,AESO,CAN
UofC_Cgn1,Gas CT,AESO,CAN
UofCO-CC-Total,Gas CC,PSCO,COWY
